Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
828	24.225099563598633	26.599998	3.0408635	28.72	21.359999	1000.0	0.9999978	3.0271929e-06	1.0	0.9999765	3316000	2.9802322e-08	2.9325113	-0.023356715	-2.9802322e-07	0.027564755	0.01632159	0.12875	12.0	3334.440967798233
829	24.309574127197266	27.8475	6.7352	39.329998	22.689999	1000.0	0.99999475	4.384186e-05	1.0	0.9978628	3320000	-7.4505806e-08	3.5908775	-0.019898135	-2.4437904e-06	0.028447345	0.01502342	0.15325	12.0	3338.5402748584747
830	24.33497428894043	28.5275	7.4187584	39.27	18.3	1000.0	0.99215466	0.04375248	1.0	0.45731467	3324000	-1.8626451e-09	3.927059	-0.015929276	-0.008878455	0.03085946	0.015127229	0.1155	8.0	3342.636589050293
831	24.361175537109375	29.5075	5.780058	39.32	24.439999	1000.0	0.9999994	3.658601e-06	1.0	0.9999184	3328000	-8.940697e-08	4.1574965	-0.02205554	0.0	0.032285184	0.015044015	0.13775	15.0	3346.69593000412
832	24.390274047851562	24.824999	4.5258007	31.279999	20.06	1000.0	0.99999887	2.2237932e-06	1.0	0.9999618	3332000	3.7252903e-09	2.3984385	-0.014327232	-1.4901161e-07	0.032588005	0.015552777	0.157	7.0	3350.8296990394592
833	24.427474975585938	29.0625	6.246309	39.25	22.24	1000.0	0.99999666	3.2113738e-05	1.0	0.99904025	3336000	-1.4901161e-08	3.9196684	-0.018632265	-2.3841858e-07	0.031859174	0.01648603	0.12	10.0	3355.030457019806
834	24.467449188232422	27.035	7.427498	38.48	17.83	1000.0	0.9999993	1.2791912e-06	1.0	0.9999877	3340000	-2.2351742e-08	3.3850782	-0.0041878684	-5.9604645e-08	0.030675542	0.016078163	0.123749994	3.0	3359.197471857071
835	24.45582389831543	23.3275	2.135888	26.48	20.67	1000.0	0.9999976	1.8330433e-05	1.0	0.99918103	3344000	-1.1175871e-07	2.1080356	-0.014052279	-3.2782555e-07	0.030481724	0.015032439	0.15275	9.0	3363.4218838214874
836	24.540401458740234	23.992498	5.2447133	29.47	16.48	1000.0	0.9999992	1.2279555e-06	1.0	0.9999908	3348000	7.4505806e-08	2.2774148	-0.011284117	0.0	0.030429626	0.01597742	0.17050001	4.0	3367.5576608181
837	24.586200714111328	28.6875	5.4614897	36.32	20.88	1000.0	0.999989	0.00017953363	1.0	0.9921494	3352000	-8.195639e-08	3.7567165	-0.014781301	-2.2053719e-06	0.030656869	0.01508834	0.124249995	8.0	3371.7403049468994
838	24.616249084472656	27.919998	2.080565	30.4	24.71	1000.0	0.99999964	3.454448e-07	1.0	0.9999958	3356000	-2.9802322e-08	3.1035929	-0.017375426	0.0	0.031201476	0.016423922	0.1825	9.0	3375.9940428733826
839	24.641098022460938	26.585	3.135749	29.369999	21.58	1000.0	0.9999995	9.578107e-07	1.0	0.9999909	3360000	-1.1175871e-07	2.9443927	-0.022229973	0.0	0.031360332	0.015480364	0.13925	17.0	3380.1753380298615
840	24.588699340820312	24.147501	1.8921862	27.17	22.02	1000.0	0.9999989	4.4738354e-06	1.0	0.9998467	3364000	3.7252903e-09	2.4749246	-0.019326136	0.0	0.0316656	0.015566745	0.14475	10.0	3384.3631768226624
841	24.599925994873047	24.9575	6.8747954	36.64	19.34	1000.0	0.9999993	2.0067823e-06	1.0	0.9999386	3368000	4.4703484e-08	2.9961777	-0.011205781	0.0	0.03172953	0.01620169	0.13800001	6.0	3388.5651729106903
842	24.66142463684082	26.67	1.2393751	28.51	25.31	1000.0	0.9999513	0.0014420289	1.0	0.9354511	3372000	-1.1175871e-08	2.8239913	-0.012648253	-1.6212463e-05	0.031568814	0.015786279	0.16575	8.0	3392.731474876404
843	24.671274185180664	26.067501	2.3543503	29.519999	23.1	1000.0	0.9999994	1.1405758e-06	1.0	0.99999154	3376000	-2.3283064e-08	2.5979142	-0.0136752715	0.0	0.031074626	0.017183885	0.13674998	7.0	3396.902050971985
844	24.656124114990234	23.262499	2.4800146	26.93	20.109999	1000.0	0.9995232	0.0026536607	1.0	0.95833796	3380000	-6.7055225e-08	2.740308	-0.010063298	-0.04558122	0.02981179	0.017780676	0.15675	6.0	3400.965388059616
845	24.651500701904297	25.1325	2.5498958	28.48	22.31	1000.0	0.9698909	0.11135509	1.0	0.31176552	3384000	2.6077032e-08	2.6206827	-0.017129898	-0.005742222	0.02865241	0.016354142	0.12125	9.0	3405.27973985672
846	24.687599182128906	28.857498	2.4021485	31.15	25.5	1000.0	0.99999684	4.75291e-06	1.0	0.99994063	3388000	3.3527613e-08	3.4317129	-0.01754082	-7.748604e-07	0.028570306	0.015248783	0.17725	8.0	3409.3410239219666
847	24.622549057006836	16.99	7.1532474	23.39	4.8599997	1000.0	0.8713353	0.2474971	1.0	0.17237699	3392000	-2.9802322e-08	1.5355479	-0.01030813	-0.031025006	0.02846122	0.017406303	0.13350001	6.0	3413.5559968948364
848	24.6550235748291	27.395	3.9306135	29.82	20.59	1000.0	0.9656326	0.13587588	1.0	0.13828273	3396000	-2.2351742e-08	3.4633198	-0.0074160285	-0.044601053	0.028360916	0.018446572	0.16825	3.0	3417.775822162628
849	24.66812515258789	24.3225	1.1165653	25.279999	22.42	1000.0	0.99918723	0.0036347094	1.0	0.9675534	3400000	7.264316e-08	2.4630332	-0.010325246	-0.01617077	0.028544335	0.015184427	0.18075	6.0	3421.903177022934
850	24.61032485961914	25.224998	4.5425897	31.14	20.32	1000.0	0.9996218	0.0040451786	1.0	0.84119546	3404000	8.195639e-08	2.680254	-0.0095352605	-0.002334714	0.029026927	0.015200625	0.123500004	6.0	3425.9388060569763
851	24.623699188232422	26.009998	2.7966142	28.619999	21.359999	1000.0	0.98267365	0.09183322	1.0	0.22937852	3408000	-7.450581e-09	2.7057638	-0.018146552	-0.011977911	0.029202588	0.018497953	0.1685	8.0	3430.061033964157
852	24.63735008239746	26.404999	4.342065	30.81	20.8	1000.0	0.9707808	0.1351703	1.0	0.14551486	3412000	-7.4505806e-08	2.8992476	-0.008865029	-0.038143963	0.029212344	0.015349425	0.13749999	4.0	3434.1789140701294
853	24.606273651123047	24.71	3.1992183	29.689999	21.449999	1000.0	0.99958426	0.001521438	1.0	0.98391145	3416000	0.0	2.6500306	-0.0155025795	-0.009950221	0.029112404	0.017284775	0.15675	9.0	3438.2009069919586
854	24.669750213623047	25.18	3.3810718	29.519999	20.17	1000.0	0.9999669	0.0006736365	1.0	0.97064966	3420000	-1.8626451e-08	2.538691	-0.006643405	-7.95722e-06	0.028496845	0.015074985	0.12650001	3.0	3442.410901069641
855	24.656774520874023	21.602499	5.0124865	27.4	15.089999	1000.0	0.9978865	0.02122685	1.0	0.5248217	3424000	-6.7055225e-08	2.132212	-0.0141785	-0.0037361681	0.028229171	0.017900296	0.12875	8.0	3446.7656660079956
856	24.58824920654297	20.5675	11.2891035	29.76	1.28	1000.0	0.92994803	0.17250983	1.0	-0.25027826	3428000	1.4901161e-08	2.6086612	-0.018799897	-0.11603626	0.02817836	0.015460419	0.1655	11.0	3451.0560529232025
857	24.614749908447266	25.8575	3.954342	31.16	21.4	1000.0	0.9993332	0.012575192	1.0	0.46995118	3432000	5.2154064e-08	2.789577	-0.023076616	-0.0001527965	0.028062394	0.0154651385	0.1585	12.0	3455.1634619235992
858	24.631824493408203	28.4175	3.220313	32.1	23.25	1000.0	0.9998135	0.0037312594	1.0	0.8443046	3436000	-3.7252903e-08	3.5038385	-0.01698036	-0.0001513958	0.027817108	0.017245937	0.1615	9.0	3459.3565680980682
859	24.612548828125	25.98	2.2990973	29.859999	24.22	1000.0	0.9999577	0.00049030746	1.0	0.98351276	3440000	4.4703484e-08	2.6906853	-0.020513851	-2.2292137e-05	0.027222123	0.015061958	0.12575	13.0	3463.5342020988464
860	24.532773971557617	22.807499	1.9435323	25.289999	20.33	1000.0	0.978374	0.09336815	1.0	0.12927592	3444000	7.450581e-09	2.5217457	-0.011639224	-0.012500852	0.027891606	0.0163617	0.11725	5.0	3467.672214984894
861	24.56417465209961	28.1675	7.267274	39.45	20.84	1000.0	0.9833594	0.08308932	1.0	0.37389308	3448000	2.2351742e-08	3.9074721	-0.012019474	-0.006549746	0.02814843	0.015303649	0.1275	7.0	3471.7619671821594
862	24.600448608398438	24.3375	3.3925827	29.779999	21.4	1000.0	0.99999505	3.420042e-05	1.0	0.9987329	3452000	1.1175871e-08	2.042076	-0.019672621	-1.1920929e-06	0.028167976	0.015932774	0.121249996	10.0	3475.893357038498
863	24.615400314331055	23.9375	4.7290716	31.72	19.939999	1000.0	0.99857146	0.01450956	1.0	0.68606955	3456000	5.9604645e-08	2.2745273	-0.022887358	-0.00029206276	0.027435485	0.015222683	0.1325	14.0	3480.042412996292
864	24.574499130249023	24.8975	1.1686184	25.93	23.06	1000.0	0.9954278	0.032378398	1.0	0.44874626	3460000	-5.029142e-08	2.9040933	-0.0115838135	-0.010820538	0.027098393	0.016059205	0.13675001	6.0	3484.056319952011
865	24.582050323486328	25.9125	2.6129143	28.43	21.55	1000.0	0.9963285	0.030113827	1.0	0.45877483	3464000	-3.7252903e-08	2.9111848	-0.01752631	-0.0044537187	0.026639156	0.017123222	0.14475	9.0	3488.272612810135
866	24.572399139404297	22.9525	1.9122161	25.0	20.359999	1000.0	0.97014225	0.10830533	1.0	0.2805821	3468000	-4.284084e-08	2.483624	-0.010962269	-0.008148253	0.026715439	0.015828352	0.1415	6.0	3492.673412799835
867	24.591400146484375	22.439999	2.8702266	26.3	18.22	1000.0	0.99508566	0.046608437	1.0	0.21111824	3472000	-1.2572855e-08	1.87702	-0.009679893	-0.0025842786	0.026950836	0.015285808	0.14699998	5.0	3497.0035078525543
868	24.64259910583496	28.9525	6.2321486	39.54	23.76	1000.0	0.969224	0.12675129	1.0	0.25064397	3476000	-8.940697e-08	4.3990536	-0.014824377	-0.025840938	0.026977146	0.015375622	0.157	8.0	3501.4850549697876
869	24.710201263427734	28.295	2.5943449	31.25	25.289999	1000.0	0.99830127	0.020322751	1.0	0.4978652	3480000	-6.7055225e-08	3.6225092	-0.019897833	-0.0011879802	0.026685962	0.01611425	0.16499999	9.0	3505.771300792694
870	24.692848205566406	24.675	4.3343654	30.21	19.76	1000.0	0.9968378	0.03312028	1.0	0.2970764	3484000	-7.4505806e-08	2.4917178	-0.020841014	-0.00085806847	0.026306823	0.015245184	0.15325001	10.0	3510.1121079921722
871	24.733848571777344	23.95	4.1327896	28.58	17.26	1000.0	0.9896534	0.0657017	1.0	0.2715585	3488000	-6.7055225e-08	2.3716974	-0.007143691	-0.004517168	0.025664844	0.015278416	0.1245	4.0	3514.4337029457092
872	24.77837371826172	28.597498	5.032481	36.44	24.17	1000.0	0.9999949	7.962568e-05	1.0	0.99632597	3492000	2.9802322e-08	3.5730305	-0.011151346	-3.516674e-06	0.025386555	0.017245784	0.151	4.0	3518.4958798885345
873	24.84859848022461	28.759998	1.2252961	30.58	27.13	1000.0	0.9999987	1.2473789e-05	1.0	0.99936825	3496000	-1.4901161e-08	3.374043	-0.013131738	0.0	0.025079403	0.015523061	0.1455	8.0	3522.6396038532257
874	24.864774703979492	26.279999	2.778021	29.199999	21.779999	1000.0	0.9989381	0.008333776	1.0	0.7936378	3500000	-2.9802322e-08	3.0711517	-0.008330441	-0.00067189336	0.025209492	0.01584194	0.13250001	5.0	3526.7859609127045
875	24.871074676513672	23.842499	3.4832554	27.15	18.99	1000.0	0.999641	0.002985906	1.0	0.93400747	3504000	1.1175871e-08	2.3208287	-0.016765034	-0.0022990853	0.025799878	0.015650159	0.13075	8.0	3531.039111852646
876	24.872224807739258	22.9	4.6045847	29.5	16.6	1000.0	0.9999844	0.0002959936	1.0	0.9861899	3508000	2.2351742e-08	1.9164438	-0.012816437	-4.61936e-06	0.026308434	0.015343359	0.1595	7.0	3535.117707967758
877	24.937450408935547	27.842499	4.983429	35.69	21.9	1000.0	0.9999949	4.8925212e-05	1.0	0.9975791	3512000	3.7252903e-08	3.4758887	-0.008992017	-3.1292439e-06	0.026356759	0.020481715	0.183	4.0	3539.112893819809
878	24.986774444580078	28.855	6.166127	39.17	22.859999	1000.0	0.99182826	0.044907387	1.0	0.5797274	3516000	8.940697e-08	4.2263374	-0.019267954	-0.0066765547	0.026184592	0.01577487	0.15200001	11.0	3543.384661912918
879	25.05962562561035	25.41	4.615501	29.039999	17.66	1000.0	0.99505794	0.038862582	1.0	0.30241793	3520000	2.9802322e-08	2.6520288	-0.012745442	-0.0010001212	0.02540663	0.018143337	0.124249995	6.0	3547.380424976349
880	25.048648834228516	22.4975	2.1389291	25.13	19.32	1000.0	0.9852648	0.075412534	1.0	0.24026443	3524000	0.0	2.1539743	-0.007101504	-0.0065973103	0.025218872	0.016791675	0.15550001	3.0	3551.541878938675
881	25.069576263427734	26.835	3.4781923	30.039999	21.01	1000.0	0.9998716	0.0024617775	1.0	0.89706963	3528000	5.9604645e-08	2.9548151	-0.012089864	-0.00010192394	0.025179263	0.015445009	0.1535	6.0	3555.70517206192
882	25.076400756835938	25.787498	5.6509175	30.0	16.14	1000.0	0.9999932	2.9457628e-05	1.0	0.9993595	3532000	2.2351742e-08	2.720762	-0.011544142	-1.4901161e-06	0.025207637	0.015631877	0.124249995	7.0	3559.842554092407
883	25.049699783325195	21.587502	4.9935775	26.33	13.19	1000.0	0.99999356	2.2493896e-05	1.0	0.999457	3536000	1.4901161e-08	1.6638824	-0.01895133	-4.0978193e-07	0.02496794	0.016086506	0.1565	10.0	3564.155459165573
884	25.04047393798828	25.135	2.2831173	27.88	21.64	1000.0	0.99999183	4.300793e-05	1.0	0.9990324	3540000	2.6077032e-08	2.478561	-0.008710732	-8.940697e-07	0.024082802	0.015649788	0.125	4.0	3568.3957118988037
885	25.061599731445312	28.064999	1.3614968	30.029999	26.67	1000.0	0.9999979	2.2750999e-06	1.0	0.99998397	3544000	5.9604645e-08	3.002008	-0.0142177865	-2.3841858e-07	0.023543868	0.017994037	0.17525	8.0	3572.7161128520966
886	25.03197479248047	22.5	4.113775	26.689999	16.44	1000.0	0.99992603	0.0012359521	1.0	0.94304645	3548000	4.4703484e-08	2.018138	-0.015060985	-3.2544136e-05	0.022387283	0.01626458	0.10875	9.0	3576.740294933319
887	25.046424865722656	26.449999	1.6206325	28.539999	24.869999	1000.0	0.99392617	0.047065064	1.0	0.27425104	3552000	-1.3038516e-08	3.101653	-0.016391084	-0.0008161068	0.021471526	0.01533764	0.14625	6.0	3580.8185091018677
888	25.092498779296875	21.915	5.012766	27.01	15.29	1000.0	0.9998797	0.002203562	1.0	0.91016376	3556000	5.9604645e-08	2.0056322	-0.012167126	-0.0027206242	0.020988563	0.016708022	0.114999995	6.0	3585.044643163681
889	25.143674850463867	24.185	4.4946275	29.21	19.109999	1000.0	0.990146	0.052263767	1.0	0.39178774	3560000	0.0	2.7831936	-0.015906483	-0.007833004	0.020521667	0.015990768	0.10075	8.0	3589.2877480983734
890	25.17337417602539	29.32	2.2556703	31.47	25.57	1000.0	0.99777824	0.026891867	1.0	0.39229733	3564000	8.940697e-08	3.6003633	-0.012032326	-0.001206696	0.01893654	0.016861964	0.15975	6.0	3593.3434920310974
891	25.186023712158203	24.8275	4.0392723	29.48	18.369999	1000.0	0.9984187	0.014797636	1.0	0.74632645	3568000	-2.2351742e-08	2.5507922	-0.02336052	-0.0006761402	0.018046623	0.016642243	0.1385	14.0	3597.4801421165466
892	25.16152572631836	20.3175	6.5772195	28.55	10.7	1000.0	0.99979347	0.0026944408	1.0	0.88378876	3572000	4.0978193e-08	1.7809162	-0.013325671	-0.008133143	0.017597718	0.017434426	0.1505	8.0	3601.470027923584
893	25.20709991455078	22.432499	6.3133364	28.41	13.389999	1000.0	0.993737	0.062092308	1.0	-0.98109025	3576000	7.450581e-09	1.9127367	-0.024799302	-0.004840903	0.0170699	0.015522782	0.15100001	14.0	3605.8436739444733
894	25.244674682617188	25.752499	6.21664	31.21	15.67	1000.0	0.9925515	0.042470463	1.0	0.51539624	3580000	-8.940697e-08	2.961216	-0.009387701	-0.005174905	0.015893813	0.01522578	0.0845	4.0	3609.9706909656525
895	25.193248748779297	24.1575	2.5365071	28.109999	21.57	1000.0	0.99999744	5.082281e-06	1.0	0.99988645	3584000	-2.6077032e-08	2.123732	-0.009609093	-1.1920929e-07	0.015646964	0.015695574	0.1595	6.0	3614.3468301296234
896	25.218448638916016	24.759998	3.5129259	29.22	19.57	1000.0	0.99999684	1.2013213e-05	1.0	0.99976075	3588000	-7.450581e-09	2.407969	-0.014374435	-4.172325e-07	0.015222744	0.016568156	0.15375	7.0	3618.501457929611
897	25.23324966430664	25.355	4.5146456	30.179998	17.97	1000.0	0.99999595	2.7993317e-05	1.0	0.9992154	3592000	-2.9802322e-08	2.5102947	-0.024304472	-1.6093254e-06	0.014952046	0.015080583	0.17300001	14.0	3622.770519018173
898	25.284523010253906	26.787498	3.1285088	29.13	21.4	1000.0	0.99681616	0.025036147	1.0	0.65515655	3596000	4.4703484e-08	3.075879	-0.022810103	-0.00029239058	0.013982693	0.015768228	0.19275	14.0	3626.846538066864
899	25.321773529052734	26.182499	2.9113	29.619999	22.949999	1000.0	0.9902606	0.049855392	1.0	0.48892748	3600000	-5.9604645e-08	3.2093313	-0.022889674	-0.00884378	0.014602059	0.01696632	0.16	11.0	3630.8990700244904
900	25.33792495727539	28.4575	1.2565898	30.119999	26.58	1000.0	0.9901989	0.06425758	1.0	0.24185805	3604000	-7.450581e-09	3.2974632	-0.014693651	-0.010647476	0.014439087	0.016326893	0.15325001	7.0	3634.8433640003204
901	25.314224243164062	24.5625	2.5421977	28.21	21.21	1000.0	0.9997947	0.0024917827	1.0	0.9511336	3608000	8.195639e-08	2.285877	-0.0064155534	-1.1563301e-05	0.013734787	0.017143184	0.181	4.0	3639.195172071457
902	25.28985023498535	24.074999	4.362898	29.99	19.67	1000.0	0.99757534	0.010533715	1.0	0.90312487	3612000	5.2154064e-08	2.5223556	-0.014452018	-0.008105189	0.013235427	0.017320681	0.17300001	7.0	3643.409422159195
903	25.30907440185547	29.114998	1.1976124	31.05	27.769999	1000.0	0.9999978	2.465955e-06	1.0	0.99997747	3616000	1.4901161e-08	3.414775	-0.020338112	-4.7683716e-07	0.012447723	0.015771974	0.14925	13.0	3647.6108300685883
904	25.293399810791016	23.07	6.4463205	28.96	12.309999	1000.0	0.9571726	0.11487482	1.0	0.2263781	3620000	0.0	2.4556003	-0.016127821	-0.042692363	0.010111481	0.017314358	0.10225	8.0	3651.832060813904
905	25.321399688720703	27.294998	2.6723537	30.189999	24.47	1000.0	0.9998126	0.003575306	1.0	0.88213444	3624000	-3.7252903e-09	2.828432	-0.018093057	-0.00029563904	0.0088294605	0.01634984	0.1415	9.0	3656.0429570674896
906	25.358776092529297	28.625	6.4202204	39.5	22.859999	1000.0	0.9541002	0.15027434	1.0	0.20273472	3628000	-8.940697e-08	4.0723886	-0.016608201	-0.018496752	0.0077422564	0.01671728	0.11624999	6.0	3660.3014430999756
907	25.338375091552734	24.782501	6.5684867	29.72	13.509999	1000.0	0.9999568	0.0009703222	1.0	0.9674536	3632000	1.4901161e-08	2.664071	-0.013972923	-0.0017454177	0.0071459655	0.01637833	0.14225	6.0	3664.455546140671
908	25.327800750732422	22.599998	6.045647	29.96	13.469999	1000.0	0.9989576	0.016423956	1.0	0.5139921	3636000	1.4901161e-08	1.9714918	-0.017826345	-0.0022269785	0.0065542334	0.015492392	0.16225	9.0	3668.6895020008087
909	25.368499755859375	27.8375	3.5496786	30.74	21.83	1000.0	0.9921526	0.050996188	1.0	0.45393473	3640000	7.8231096e-08	3.2118669	-0.015578889	-0.0014845431	0.0061419676	0.016528323	0.147	9.0	3673.267516851425
910	25.412599563598633	28.085	2.8755908	31.869999	24.26	1000.0	0.9997672	0.0032191356	1.0	0.9279537	3644000	-3.3527613e-08	3.6291711	-0.0095429495	-0.0002090931	0.005925606	0.018678356	0.16125	4.0	3677.6409509181976
911	25.402999877929688	24.619999	3.2678816	28.47	19.529999	1000.0	0.99871904	0.0112175355	1.0	0.8099949	3648000	9.685755e-08	2.7819245	-0.0068390653	-0.0017717481	0.006146866	0.018054869	0.14175001	4.0	3681.970503807068
912	25.42205047607422	25.9725	2.1875942	29.08	23.18	1000.0	0.99999595	3.422813e-05	1.0	0.9981268	3652000	2.6077032e-08	2.5299277	-0.028646009	-3.784895e-06	0.0062740175	0.01571218	0.1785	15.0	3686.306662797928
913	25.415199279785156	25.6225	1.0705462	27.07	24.529999	1000.0	0.9999974	3.5564574e-06	1.0	0.99993503	3656000	-8.754432e-08	2.451263	-0.01125456	-1.1920929e-07	0.004230915	0.015860502	0.1575	6.0	3690.582245826721
914	25.4507999420166	27.009998	2.5988169	30.39	23.9	1000.0	0.9999971	1.18115695e-05	1.0	0.99962366	3660000	1.1175871e-08	2.9299035	-0.0066918563	-5.9604645e-08	0.00346138	0.0154170785	0.1205	4.0	3695.059536933899
915	25.38677406311035	21.9575	9.641922	29.97	5.64	1000.0	0.9449106	0.14076063	1.0	0.2905488	3664000	4.4703484e-08	2.3222327	-0.011114437	-0.013517354	0.0032230606	0.017269116	0.14750001	6.0	3699.2929549217224
916	25.44260025024414	25.482498	1.4094565	27.269999	23.58	1000.0	0.9917634	0.05429362	1.0	0.3524574	3668000	6.146729e-08	2.360065	-0.018960703	-0.008220583	0.0029332465	0.015308304	0.1695	11.0	3703.5532648563385
917	25.45909881591797	25.857498	1.5668179	27.14	23.24	1000.0	0.99999917	1.1610921e-06	1.0	0.9999917	3672000	5.9604645e-08	2.575517	-0.015236059	0.0	0.0016578903	0.015583606	0.1365	8.0	3707.8814311027527
918	25.48419952392578	26.415	1.9366534	28.99	23.539999	1000.0	0.9995787	0.0037603648	1.0	0.92394745	3676000	-5.9604645e-08	2.7199798	-0.010169666	-0.0003504455	0.0011010132	0.015731636	0.14325	6.0	3712.1615660190582
919	25.455524444580078	23.887499	3.282502	27.09	18.83	1000.0	0.99821335	0.008230228	1.0	0.9156647	3680000	5.9604645e-08	2.620549	-0.01128298	-0.001878798	0.000691391	0.017546507	0.13725	6.0	3716.297455072403
920	25.50309944152832	27.9425	1.6810465	30.679998	26.13	1000.0	0.99720496	0.020185268	1.0	0.70980036	3684000	-1.3038516e-07	3.6084204	-0.02021864	-0.0040228963	0.0006215668	0.015159663	0.14275	10.0	3720.376142024994
921	25.548973083496094	25.4225	1.2489872	27.49	24.33	1000.0	0.9999076	0.002062184	1.0	0.9078447	3688000	2.9802322e-08	2.3768811	-0.019431617	-3.787875e-05	0.0008716126	0.015380273	0.1835	10.0	3724.674859046936
922	25.52964973449707	27.182499	0.8444929	28.599998	26.39	1000.0	0.9999993	1.5091636e-06	1.0	0.99997026	3692000	3.3527613e-08	2.984185	-0.018224621	0.0	0.00066683197	0.015365573	0.12525	10.0	3728.8105380535126
923	25.53459930419922	26.095	2.003104	28.24	23.48	1000.0	0.9991542	0.007229957	1.0	0.8313789	3696000	1.0244548e-07	2.6252491	-0.010543818	-0.0007482767	0.0002987671	0.017331004	0.15849999	6.0	3733.028356075287
924	25.53237533569336	26.2025	2.5497189	28.63	21.92	1000.0	0.995954	0.021822099	1.0	0.78420466	3700000	1.8626451e-08	3.120105	-0.019827385	-0.0045666695	0.00034841537	0.015441831	0.114	10.0	3737.195421934128
925	25.558300018310547	27.3675	4.705769	32.1	19.84	1000.0	0.97657883	0.08959699	1.0	0.39314565	3704000	-1.1920929e-07	3.7088394	-0.009178806	-0.018901229	0.00011270142	0.016196918	0.14125	5.0	3741.775316953659
926	25.557374954223633	27.0325	1.537228	28.55	25.019999	1000.0	0.9999959	4.826953e-06	1.0	0.99990845	3708000	-1.1175871e-08	2.8047602	-0.010563439	-5.9604645e-07	-0.00019511794	0.016835557	0.1785	6.0	3746.2715640068054
